name,cycles,treasurer_name,committee_type,committee_type_full,filing_frequency,designation,designation_full,organization_type,organization_type_full,party,party_full,state,committee_id,candidate_ids,first_file_date,last_file_date,last_f1_date
FRIENDS OF JAHANA HAYES,"{2018,2020}","THOMPSON, CHANITA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CT,C00677898,H8CT05245,5/3/18,4/15/19,11/28/18
DENNY WOLFF FOR CONGRESS,"{2018,2020}","SMILES, NELSON",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00658328,H8PA11095,10/17/17,4/23/19,3/4/18
PYLE FOR CONGRESS,{2018},"ABEGG, HEIDI",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,KS,C00678904,H8KS02249,5/16/18,10/25/18,5/16/18
COMER FOR VIRGINIA CONGRESS,{2018},"COMER, NATASHA VENITA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00662411,H8VA07110,12/4/17,1/4/18,12/10/17
DIEGO FOR CONGRESS,{2018},"SALIN, WILLIAM N III",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,IN,C00652792,H8IN04157,8/10/17,12/21/18,8/10/17
MICKIE LOU BANYAS FOR CONGRESS,{2018},"BANYAS, MICKIE LOU",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TN,C00675801,H8TN01095,4/9/18,8/9/18,4/9/18
PATRICK MADDEN FOR CONGRESS,{2018},"KECHARI, EITHNE-NICOLE",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00640482,H8NY22144,5/15/17,9/11/17,5/15/17
KIRSTEN KENNEDY FOR CONGRESS,"{2018,2020}",DAVID D WALDOCH,H,House,T,P,Principal campaign committee,,,DFL,DEMOCRATIC-FARM-LABOR,MN,C00670927,H8MN08092,2/22/18,2/8/19,4/18/18
LARRY DIEMAND FOR CONGRESS,"{2018,2020}",LAURA M ORAZI,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00639666,H8OH14137,5/8/17,5/8/17,5/8/17
COLLEEN OWENS FOR CONGRESS COMMITTEE,{2018},PATRICK J OWENS,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TN,C00681957,H8TN08116,6/28/18,10/12/18,6/28/18
COMMITTEE TO ELECT BENJAMIN WEBB,"{2018,2020}","HANY, KIRSTEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00638551,H8IL13143,4/25/17,4/25/17,4/25/17
CANDIUS STEARNS FOR CONGRESS,"{2018,2020}","STEARNS, CHRISTOPHER MR.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,MI,C00657171,H8MI09092,10/4/17,1/31/19,10/4/17
BARBARASHERRYFORCONGRESS,{2018},"GOOLSBY, CORNELIA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AZ,C00658054,H8AZ02177,10/15/17,10/18/18,10/1/18
FRIENDS OF RICK TREVINO,"{2018,2020}","GARCIA, JOLEEN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00653915,H8TX23139,8/25/17,4/17/19,8/25/17
COMMITTEE TO ELECT ERIC DING,"{2018,2020}","JIROUSEK, WILLIAM",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00671107,H8PA10204,2/23/18,4/12/19,2/26/19
PERRY GERSHON FOR CONGRESS,"{2018,2020}","ABRAMS, JASON",H,House,T,A,Authorized by a candidate,,,DEM,DEMOCRATIC PARTY,NY,C00650457,H8NY01155,7/15/17,2/13/19,12/11/18
PALMER FOR 2ND DISTRICT TEXAS CONGRESS,"{2018,2020}","BAYS, HOWELL LYNN MR",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,NY,C00660621,H8TX02133,11/14/17,11/14/17,11/14/17
J LEE CASTILLO FOR CONGRESS,"{2018,2020}","CASTILLO, LEE",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,UT,C00671982,H8UT01158,3/2/18,2/10/19,3/2/18
PEARL KIM FOR CONGRESS,"{2018,2020}",LOUIS SCHIAZZA,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,PA,C00673681,H8PA05295,3/17/18,2/24/19,3/17/18
DR KATHIE ALLEN FOR CONGRESS,"{2018,2020}","ALLEN, KATHRYN DR.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00634543,H8UT03139,3/7/17,4/15/19,11/10/18
JUSTIN SANDERS FOR CONGRESS,"{2018,2020}","SANDERS, PATTY LEE MS.",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,SC,C00673392,H8SC04367,3/14/18,4/15/19,4/7/18
ANDRE QUINTERO FOR CONGRESS,"{2018,2020}",DAVID L GOULD,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00632885,H8CA32070,2/10/17,4/12/19,2/10/17
FRANK DEMARTINI CONGRESSIONAL CAMPAIGN COMMITTEE,{2018},"DEMARTINI, FRANK T MR.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,CA,C00656173,H8CA43143,9/21/17,9/18/18,9/21/17
"JEFFERSON THOMAS FOR CONGRESS, 13TH DISTRICT, NEW YORK STATE","{2018,2020}","THOMAS, JEFFERSON MR",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00659037,H8NY13143,10/25/17,10/25/17,10/25/17
PERRY FOR PENNSYLVANIA,{2018},"PERRY, PAUL-DAVID II",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,PA,C00641027,H8PA07143,5/20/17,1/12/18,7/15/17
VOTEVETS BLUE MOMENTUM WOMEN'S FUND,{2018},"ZAMORE, JUDITH",H,House,T,J,Joint fundraising committee,,,,,DC,C00683516,,7/24/18,10/23/18,7/24/18
DELGADO FOR CONGRESS,"{2018,2020}","KYRIACOPOULOS, JANICA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00633859,H8NY19181,2/24/17,4/14/19,10/13/18
FRIENDS OF RICH GONZALEZ,{2018},"GONZALEZ, ROBERTO MR",H,House,T,A,Authorized by a candidate,,,DEM,DEMOCRATIC PARTY,IL,C00658948,H8IL04126,10/24/17,6/8/18,10/24/17
STANLEY FOR WYOMING,"{2018,2020}","HAMPSHIRE, SHAWNA",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,WY,C00680033,H8WY01070,6/1/18,2/19/19,7/14/18
GRESSMANN FOR CONGRESS COMMITTEE,"{2018,2020}","GRESSMANN, GERHARD RALF",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,SC,C00671990,H8SC06107,3/2/18,1/30/19,3/2/18
"THE COMMITTEE TO ELECT LISA RING, LLC","{2018,2020}","GARDINER, BRIDGET",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,GA,C00648287,H8GA01063,6/20/17,4/15/19,3/25/18
JJS VICTORY FUND,{2018},"KYRIACOPOULOS, JANICA",H,House,T,J,Joint fundraising committee,,,,,DC,C00678466,,5/10/18,12/21/18,5/10/18
DENNIS DUNCAN FOR CONGRESS,{2018},"MERRELL, JENNI MS.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00635961,H8CA01224,3/28/17,5/24/18,11/26/17
BILL BLEDSOE ELECTION COMMITTEE,{2018},WILLIAM D BLEDSOE D.V.M.,H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,SC,C00630863,H8SC05133,1/6/17,4/18/17,1/6/17
HEITNER FOR CONGRESS,"{2018,2020}","ALLRED, JOSHUA WAYNE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NM,C00668590,H8NM01455,2/4/18,6/5/18,2/4/18
COMMITTEE TO ELECT JAMIE SCHOOLCRAFT,"{2018,2020}","KABEL, JIM",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MO,C00673871,H8MO07223,3/21/18,4/17/19,3/21/18
FRIENDS OF KEVIN ADAM STEEN,"{2018,2020}","STEEN, HANNAH JEAN",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,WI,C00678656,H8WI01164,5/12/18,4/15/19,5/12/18
KELLY MAZESKI FOR CONGRESS,"{2018,2020}","YENSEN, PAULA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IL,C00641605,H8IL06121,5/25/17,4/15/19,12/7/18
ELLIS FOR CONGRESS,"{2018,2020}",CATHERINE GAGNEPAIN,H,House,T,P,Principal campaign committee,,,,,MO,C00639450,H8MO08098,5/4/17,2/8/19,5/4/17
JACK GEBBIA FOR CONGRESS,"{2018,2020}","GEBBIA, JACK",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NJ,C00637025,H8NJ11134,4/6/17,4/6/17,4/6/17
EASTMAN FOR CONGRESS,"{2018,2020}","PANTOS, DAVID",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NE,C00639310,H8NE02220,5/3/17,4/15/19,9/20/18
LONGHORN INNOVATIONS,{2018},"OTTENHOFF, BENJAMIN",H,House,T,J,Joint fundraising committee,,,,,DC,C00634287,,3/3/17,8/27/17,3/3/17
RON MARSHALL CAMPAIGN,{2018},RONALD W MARSHALL,H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00635375,H8TX32072,3/20/17,4/10/18,3/20/17
LARA FOR A BETTER NEW MEXICO,{2018},"DUFFY, KATHERINE M.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NM,C00646612,H8NM01364,5/30/17,9/21/18,5/30/17
BRIAN T CARROLL CITIZENS FOR,{2018},"DOYAL, JULIA",H,House,T,P,Principal campaign committee,,,IND,INDEPENDENT,CA,C00664987,H8CA22162,1/5/18,7/19/18,1/5/18
KENNETH SHEETS FOR CONGRESS,{2018},"YOXALL, THOMAS G.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00659920,H8TX05094,11/6/17,5/31/18,11/6/17
COMMITTEE ZIGMOND KOZICKI,"{2018,2020}","BARASSI, RODRIGO",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MI,C00669291,,2/9/18,2/9/18,2/9/18
BEELER4CONGRESS,"{2018,2020}","PERRY, TOM",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,WA,C00680264,H8WA01077,6/5/18,4/16/19,4/16/19
VOTE HAULMARK,"{2018,2020}","NEIGER, KAITLIN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,KS,C00646604,H8KS03098,5/30/17,2/19/19,5/30/17
ROBERT OWEN FOR CONGRESS,{2018},"OWEN, ELIZABETH",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00636357,H8CA23095,3/31/17,6/8/18,3/31/17
COMMITTEE TO ELECT ROLAND E LEECH HOUSE OF REPRESENTATIVES,"{2018,2020}",ROLAND E LEECH,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IN,C00668657,H8IN02193,2/5/18,3/29/18,3/29/18
HELPING ELECT THE NEXT GENERATION PAC (HENG PAC),"{2018,2020}","DATWYLER, THOMAS",H,House,Q,D,Leadership PAC,,,REP,REPUBLICAN PARTY,DC,C00685735,H8CA16065,8/21/18,4/16/19,3/13/19
WYNES FOR CONGRESS,{2018},"WYNES, JEREMY",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,IL,C00639740,H8IL10123,5/9/17,10/19/18,7/6/18
COMMITTEE TO ELECT PATRICK LITTLEFIELD,{2018},"KANTOR, WILLIAM",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MA,C00660993,H8MA03189,11/17/17,11/20/18,11/17/17
RAPHOON FOR CONGRESS,"{2018,2020}","JOLY, WENDY",H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,MI,C00679134,H8MI13334,5/18/18,5/18/18,5/18/18
MATT BEVENS FOR CONGRESS,{2018},"SCHUMANN, SAMUEL MR.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,KS,C00656678,H8KS02207,10/1/17,5/4/18,10/1/17
ZACH SCOTT FOR CONGRESS,"{2018,2020}","KEMP, JULIE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00662338,H8OH12164,12/4/17,2/19/19,12/4/17
CASAS FOR THE 11TH,"{2018,2020}","CASAS, MEGAN",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00636290,H8TX11092,3/30/17,7/15/17,3/30/17
NESMITH FOR CONGRESS,"{2018,2020}","NESMITH, MICHAEL",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,GA,C00651711,H8GA12052,7/27/17,2/19/19,7/27/17
HEATH PHILLIPS FOR CONGRESS,{2018},"PHILLIPS, HEATH",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00650085,H8NY22169,7/11/17,10/18/17,7/11/17
SEAN BUCHAN FOR CONGRESS,{2018},"BERRIOS-TIRADO, LLARYVONNE MS.",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,FL,C00638015,H8FL09118,4/20/17,8/10/17,5/25/17
RAMON HYRON GARCIA FOR CONGRESS,{2018},"JOY, JACQUELINE E MS",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WI,C00639856,H8WI05157,5/10/17,9/13/18,5/10/17
JOSE VALDEZ FOR CONGRESS,"{2018,2020}","VALDEZ, HOLLY LORRAINE MS",H,House,Q,P,Principal campaign committee,,,NPA,NO PARTY AFFILIATION,FL,C00654061,,8/28/17,8/28/17,8/28/17
DALE BRUEGGEMANN 4 CONGRESS -CD15,"{2018,2020}","BRUEGGEMANN, DALE",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00658930,H8TX15051,10/24/17,10/24/17,10/24/17
OATMAN FOR CONGRESS,"{2018,2020}","CRUMMITT, GARY",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00636969,H8CA48043,4/6/17,4/15/19,8/31/17
MONTANANS FOR JARED,{2018},"PETTINATO, JARED SCOTT",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MT,C00659284,H8MT01240,10/27/17,7/16/18,10/27/17
PADILLA 4 CONGRESS,{2018},"CRUMMITT, GARY",H,House,T,P,Principal campaign committee,,,NPA,NO PARTY AFFILIATION,CA,C00632414,H8CA34233,2/6/17,2/8/18,2/6/17
YAHYA4CONGRESS,"{2018,2020}","YUKSEL, EDIP",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AZ,C00671875,H8AZ02235,3/1/18,2/19/19,7/14/18
LEE MURPHY 2018,"{2018,2020}","BANKER, RAYMOND F",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,DE,C00679696,H8DE01044,5/27/18,4/8/19,5/27/18
RICH HOBSON FOR CONGRESS,{2018},"HOBSON, RICH",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AL,C00664482,H8AL02205,1/2/18,8/2/18,1/2/18
PAUL BROWN FOR CONGRESS,"{2018,2020}","BROWN, PAUL MICHAEL",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00661512,H6TX32043,11/25/17,4/23/19,4/22/19
HESLIN FOR CONGRESS,{2018},"HESLIN, ALISON",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NJ,C00670042,H8NJ11209,2/14/18,7/2/18,2/14/18
TOM MALINOWSKI FOR CONGRESS,"{2018,2020}","ZAMORE, JUDITH",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NJ,C00656686,H8NJ07223,10/2/17,4/15/19,4/15/19
FRED WALL,"{2018,2020}","WHEELER, ERIC",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,SC,C00673954,,3/22/18,3/22/18,3/22/18
BOBBY FOR CONGRESS,{2018},"COPELAND, RITA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00649533,H8CA22154,7/6/17,10/9/18,1/31/18
EWERT FOR CONGRESS,"{2018,2020}","JACKSON, SUE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WI,C00669671,H8WI07104,2/12/18,4/8/19,2/12/18
LIUBA FOR CONGRESS,"{2018,2020}","JACKSON, SUE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NY,C00657015,H8NY02104,10/3/17,4/7/19,8/30/18
DALE FOR TEXAS,"{2018,2020}","RAY, CAM MS",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00648105,H8TX17131,6/19/17,2/19/19,7/10/17
LORI FURSTENBERG FOR CONGRESS,"{2018,2020}","FURSTENBERG, LORI",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CO,C00667188,H8CO05163,1/24/18,1/24/18,1/24/18
HORSFORD LEE VICTORY FUND,{2018},"PETTERSON, JAY",H,House,T,J,Joint fundraising committee,,,,,NV,C00682849,,7/13/18,11/5/18,7/13/18
ELECT DR. AYYAS,"{2018,2020}","LINDAHL, RONALD",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00669846,H8VA10189,2/13/18,2/13/18,2/13/18
PHIL NORRIS FOR CONGRESS,{2018},"NORRIS, PHIL",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AL,C00636241,H8AL04060,3/30/17,3/16/18,3/30/17
COMMITTEE TO ELECT KIMBERLY BIZON,"{2018,2020}","PIWKO, RACHELLE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MI,C00666594,H8MI10108,1/19/18,4/14/19,1/19/18
JETTE FOR US CONGRESS,"{2018,2020}","INGRAM, ROBERT MR.",H,House,Q,A,Authorized by a candidate,,,DEM,DEMOCRATIC PARTY,AZ,C00673640,H8AZ06111,3/18/18,3/18/18,3/18/18
COMMITTEE TO ELECT BILL EBBEN,"{2018,2020}","ROSZMANN, JOHN HENRY",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00665604,,1/11/18,2/20/19,1/11/18
COMMITTEE TO ELECT KURT WEILAND,{2018},"CORIA, ANGEL MANUEL",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,UT,C00669341,H8UT01117,2/9/18,10/18/18,2/12/18
DAVE HANSON FOR CONGRESS,{2018},"HANSON, TERESA ELIZABETH MRS.",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00640524,H8VA10114,5/15/17,11/15/18,5/15/17
JASON ORTITAY FOR CONGRESS,{2018},"ORTITAY, AMANDA",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,PA,C00659441,H8PA18249,10/30/17,1/23/18,10/30/17
IRA BERSHAD FOR CONGRESS,{2018},"PEARCE, BEVERLY MRS",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00639609,H8TX26074,5/5/17,7/18/17,5/5/17
STEPHEN H BROWN FOR CONGRESS COMMITTEE,"{2018,2020}","BARBOUR, STEVEN F",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,SC,C00674879,H8SC04375,3/30/18,2/15/19,3/30/18
CHRISTOPHER HALE FOR TENNESSEE,"{2018,2020}","HALE, SANDRA MARIE CPA",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TN,C00678045,H8TN04107,5/4/18,4/7/19,5/11/18
PUBLIC SERVICE 44 FUND,"{2018,2020}","GROEN, REBECCA",H,House,Q,J,Joint fundraising committee,,,,,MN,C00678391,,5/9/18,4/14/19,5/9/18
DOTTY NYGARD FOR CONGRESS,{2018},"DEANE, SHAWNDA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00638783,H8CA10118,4/27/17,7/23/18,7/12/18
ERIC RYWALSKI FOR CONGRESS,{2018},"CRUMMITT, GARY",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00639534,H8CA45163,5/5/17,2/19/18,5/5/17
JUAN MARKOS FOR CONGRESS DISTRICT 28 2018,"{2018,2020}","SCHLOREDT, CHARLIE",H,House,Q,P,Principal campaign committee,,,NPA,NO PARTY AFFILIATION,CA,C00635466,H8CA28177,3/21/17,4/18/17,4/18/17
COMMITTEE TO ELECT MEGAN BUHR,"{2018,2020}",CASEY FREDETTE,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MA,C00661082,,11/20/17,11/20/17,11/20/17
PAUL V GRADY FOR CONGRESS,"{2018,2020}",PAUL V GRADY,H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,MA,C00634444,H8MA02066,3/3/17,3/3/17,3/3/17
THE COMMITTEE TO ELECT TOBY SMITH,{2018},"MARTIN-CARRINGTON, JOANNA",H,House,T,A,Authorized by a candidate,,,DEM,DEMOCRATIC PARTY,SC,C00669762,H8SC01132,2/12/18,7/19/18,2/12/18
"COMMITTEE TO ELECT MATTHEW J GUYETTE, DEMOCRAT, TO US CONGRESS, OH-8, 2018",{2018},"GUYETTE, MATTHEW",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,OH,C00669390,H4OH08088,2/9/18,12/6/18,2/9/18
KEVIN FOR CONGRESS,{2018},"GARCIA, YVETTE DR",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TX,C00663906,S2TX00197,12/21/17,4/24/18,12/21/17
JOHNNY AKZAM CAMPAIGN COMMITTEE,"{2018,2020}","AKZAM, JOHNNY ALAN",H,House,Q,P,Principal campaign committee,,,DFL,DEMOCRATIC-FARM-LABOR,MN,C00636340,H8MN01246,4/3/17,11/7/18,11/7/18
BURCHETT FOR CONGRESS,"{2018,2020}",ROGER L GOINS,H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,TN,C00652149,H8TN02119,7/31/17,4/15/19,7/31/17
BAAKE FOR NEW MEXICO,{2018},"GLOUDEMANS, MATT",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,NM,C00648683,H8NM02131,6/27/17,6/28/18,6/27/17
ROB QUIST FOR MONTANA,{2018},"HOWARD, LINDA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MT,C00632232,H8MT00077,2/2/17,10/18/18,4/18/18
SUE ZWAHLEN FOR CONGRESS,{2018},"OLSON, REBECCA",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00653840,H8CA10183,8/24/17,10/25/18,8/24/17
FRERICK'S ON OUR SIDE,{2018},"FRERICK, AUSTIN",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,IA,C00652362,H8IA03165,8/3/17,4/20/18,8/9/17
PELZER FOR CONGRESS,{2018},"POLLOCK, MICHAEL",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,CA,C00648527,H8CA30066,6/23/17,7/30/18,6/23/17
FRIENDS OF HANDEL,{2018},"DAVIS, KEITH A.",H,House,T,A,Authorized by a candidate,,,REP,REPUBLICAN PARTY,VA,C00634949,H8GA06286,3/13/17,7/30/17,4/24/17
NIZAHON FOR CONGRESS,"{2018,2020}","GADDIS, DREW",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,FL,C00692533,H0FL23058,12/7/18,4/11/19,12/7/18
"DR. RICHARD A. JOHNSON, III","{2018,2020}","LEWIS-JONES, SABRINA Y'VES DR.",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,TX,C00672329,,3/5/18,3/5/18,3/5/18
DEEP SRAN FOR CONGRESS,{2018},"DESAI, PINANK",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,VA,C00648048,H8VA10130,6/17/17,5/11/18,6/23/17
RANE EIR SESSIONS COMMITTEE TO ELECT,{2018},"SESSIONS, WILLIAM GERALD",H,House,T,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,KY,C00667121,H8KY02098,1/22/18,6/1/18,2/18/18
TEAM TELLURIDE 2019,"{2018,2020}","KILGORE, PAUL",H,House,Q,J,Joint fundraising committee,,,,,GA,C00692848,,12/14/18,4/11/19,12/14/18
JAKE PRETOT FOR CONGRESS,"{2018,2020}","PRETOT, JAKE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MD,C00661785,H8MD02100,11/28/17,4/15/19,11/28/17
PALZEWICZ FOR WISCONSIN,"{2018,2020}","DEMOS, TERRI",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,WI,C00653733,H8WI05165,8/23/17,4/15/19,8/23/17
BRIAN SANTA MARIA FOR U.S. CONGRESS,{2018},"SANTA MARIA, BETTE BENTLEY",H,House,T,P,Principal campaign committee,,,DFL,DEMOCRATIC-FARM-LABOR,MN,C00636548,H8MN03127,4/3/17,10/4/18,7/12/17
RANDY BRYCE FOR CONGRESS,"{2018,2020}","TATE, JOHN II",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,DC,C00647537,H8WI01123,6/12/17,4/13/19,3/19/19
SCHUSTER FOR CONGRESS 2018,"{2018,2020}","SCHERBING, JANE",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AZ,C00663096,"H4AZ03018,H8AZ08125",12/12/17,12/12/17,12/12/17
MORALES FOR CONGRESS,"{2018,2020}","MORALES, MARIA MERCEDES",H,House,T,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AZ,C00670224,H8AZ02227,2/15/18,2/11/19,4/9/18
H THOMPSON 4 CONGRESS,"{2018,2020}","WALDEN, JON",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,AL,C00681452,H0AL03192,6/24/18,6/24/18,6/24/18
JULIO CASTANEDA FOR US CONGRESS,"{2018,2020}","OCHOA, MICHELLE",H,House,Q,P,Principal campaign committee,,,NNE,NONE,CA,C00640284,H8CA39141,5/12/17,5/12/17,5/12/17
PAUL EVANS CANDIDATE COMMITTEE,"{2018,2020}","EVANS, MARTA BLEA",H,House,Q,P,Principal campaign committee,,,REP,REPUBLICAN PARTY,AZ,C00673376,H8AZ03175,3/14/18,3/14/18,3/14/18
COMMITTEE TO ELECT ROD DONNINGS FOR CONGRESS,"{2018,2020}",ROD L DONNINGS,H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,MD,C00669911,,2/14/18,3/26/18,3/26/18
GREG PILKINGTON FOR CONGRESS,"{2018,2020}","WHITNEY, PHYLLIS",H,House,Q,P,Principal campaign committee,,,DEM,DEMOCRATIC PARTY,FL,C00634048,H8FL15149,3/2/17,4/18/19,6/13/17
MCCAIGUE FOR CONGRESS,"{2018,2020}","LIN, QINGHUA",H,House,Q,P,Principal campaign committee,,,LIB,LIBERTARIAN PARTY,GA,C00665307,H8GA05114,1/9/18,1/9/18,1/9/18
COMMITTEE TO ELECT DAVID LOWRY,"{2018,2020}",ROBERT HOWARD WICKS,H,House,Q,P,Principal campaign committee,,,IND,INDEPENDENT,OH,C00662593,,12/6/17,12/6/17,12/6/17
